invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2022-0222,2025-09-20,9,2025-12-10,Net 81,81,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,23534.18,6.25,1470.89,139089.41,2025-12-10,0,0.5
INV-2024-0068,2022-11-26,11,2022-11-27,Net 1,1,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,24394.32,7.0,1707.6,16879.73,2022-11-27,0,0.5
INV-2023-0065,2025-12-31,12,2026-03-18,Net 77,77,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33359.31,8.5,2835.54,54158.81,2026-03-18,0,0.5
INV-2023-0189,2024-02-09,2,2024-02-10,Net 1,1,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",32,29055.62,8.25,2397.09,1.0,2024-03-02,1,0.5
INV-2023-0212,2024-08-01,8,2024-08-02,Net 1,1,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,42071.11,8.5,3576.04,1.0,2024-08-02,0,0.5
INV-2022-0012,2024-06-20,6,2024-09-18,Net 90,90,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,35878.58,8.0,2870.29,26261.18,2024-09-18,0,0.5
INV-2022-0199,2025-02-27,2,2025-03-29,Net 30,30,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30471.32,6.25,1904.46,149287.56,2025-03-29,0,0.5
INV-2024-0193,2021-01-01,1,2021-01-02,Net 1,1,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,15143.29,8.25,1249.32,170720.75,2021-01-07,1,0.5
INV-2024-0042,2023-10-19,10,2024-01-17,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,6824.85,9.0,614.24,1.0,2024-01-23,1,0.5
INV-2022-0041,2021-01-01,1,2021-01-02,Net 1,1,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,33420.27,8.5,2840.72,1.0,2021-02-03,1,0.5
INV-2024-0158,2025-02-04,2,2025-05-05,Net 90,90,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,41660.16,9.0,3749.41,74075.13,2025-05-05,0,0.5
INV-2022-0237,2022-12-24,12,2022-12-25,Net 1,1,USD,V005,Apex Logistics Co,"7104 Corporate Ln, Austin, AZ 77215",billing@apex-logistics.com,SE-9744220,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",31,32422.69,7.5,2431.7,1.0,2023-02-06,1,0.5
INV-2023-0102,2023-03-18,3,2023-05-29,Net 72,72,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,18151.51,7.5,1361.36,1.0,2023-06-21,1,0.5
INV-2022-0255,2024-01-26,1,2024-03-21,Net 55,55,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,47902.77,7.5,3592.71,1.0,2024-03-21,0,0.5
INV-2024-0116,2022-06-20,6,2022-08-17,Net 58,58,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,30553.2,8.0,2444.26,63682.02,2022-08-25,1,0.5
INV-2023-0051,2024-07-05,7,2024-10-03,Net 90,90,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,5283.92,7.5,396.29,1.0,2024-10-03,0,0.5
INV-2024-0218,2025-12-31,12,2026-03-31,Net 90,90,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,26827.65,7.0,1877.94,231390.08,2026-04-20,1,0.5
INV-2022-0022,2021-08-19,8,2021-11-17,Net 90,90,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,16341.35,8.25,1348.16,1.0,2021-11-17,0,0.5
INV-2023-0036,2022-05-02,5,2022-05-17,Net 15,15,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,34268.49,8.25,2827.15,104570.75,2022-05-17,0,0.5
INV-2023-0183,2025-12-31,12,2026-03-28,Net 87,87,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33497.55,8.0,2679.8,11126.81,2026-03-28,0,0.5
INV-2024-0231,2025-12-31,12,2026-01-01,Net 1,1,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,43706.54,8.5,3715.06,37560.88,2026-01-01,0,0.5
INV-2022-0229,2021-12-02,12,2021-12-03,Net 1,1,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,9738.68,8.0,779.09,1.0,2021-12-03,0,0.5
INV-2023-0027,2023-09-20,9,2023-12-19,Net 90,90,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,31046.74,8.5,2638.97,1.0,2023-12-27,1,0.5
INV-2024-0050,2025-12-31,12,2026-02-15,Net 46,46,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,14471.99,9.0,1302.48,83125.74,2026-02-15,0,0.5
INV-2023-0251,2023-05-05,5,2023-05-06,Net 1,1,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,32769.09,9.0,2949.22,265277.26,2023-05-06,0,0.5
INV-2022-0044,2022-03-16,3,2022-05-10,Net 55,55,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2880.57,7.0,201.64,1.0,2022-05-10,0,0.5
INV-2022-0220,2022-02-13,2,2022-05-14,Net 90,90,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,13953.43,8.5,1186.04,6783.8,2022-06-21,1,0.5
INV-2024-0046,2021-01-01,1,2021-02-26,Net 56,56,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,48863.07,7.5,3664.73,226269.02,2021-03-05,1,0.5
INV-2022-0099,2022-11-16,11,2022-12-19,Net 33,33,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,9901.84,7.0,693.13,29523.16,2022-12-19,0,0.5
INV-2023-0081,2023-01-25,1,2023-03-14,Net 48,48,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",36,45611.29,8.5,3876.96,1.0,2023-03-14,0,0.5
INV-2024-0045,2023-04-06,4,2023-05-29,Net 53,53,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,38443.1,8.5,3267.66,137568.64,2023-06-02,1,0.5
INV-2024-0179,2025-12-31,12,2026-03-25,Net 84,84,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33967.2,7.0,2377.7,64669.5,2026-05-05,1,0.5
INV-2024-0221,2024-03-22,3,2024-03-23,Net 1,1,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,29434.88,9.0,2649.14,25895.72,2024-04-17,1,0.5
INV-2023-0001,2023-04-24,4,2023-04-27,Net 3,3,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4297.78,8.5,365.31,139785.39,2023-05-27,1,0.5
INV-2023-0099,2023-04-25,4,2023-04-26,Net 1,1,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,22861.1,8.5,1943.19,138460.66,2023-04-26,0,0.5
INV-2024-0018,2022-01-08,1,2022-04-08,Net 90,90,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,44222.04,7.5,3316.65,252618.71,2022-05-16,1,0.5
INV-2022-0189,2022-11-24,11,2022-11-25,Net 1,1,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,36659.38,6.25,2291.21,121761.66,2022-11-25,0,0.5
INV-2022-0078,2021-01-01,1,2021-01-02,Net 1,1,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,13492.29,8.25,1113.11,143732.02,2021-01-29,1,0.5
INV-2023-0214,2023-04-23,4,2023-07-22,Net 90,90,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,8545.63,8.0,683.65,1.0,2023-08-08,1,0.5
INV-2022-0003,2021-01-01,1,2021-04-01,Net 90,90,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,27842.12,8.5,2366.58,51901.97,2021-05-06,1,0.5
INV-2023-0168,2025-04-07,4,2025-04-08,Net 1,1,USD,V008,Apex Security LLC,"9923 Commerce Blvd, Chicago, IL 26364",billing@apex-security.com,DP-2100567,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,15125.66,8.0,1210.05,128264.84,2025-05-05,1,0.5
INV-2023-0200,2021-01-01,1,2021-01-02,Net 1,1,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,9018.26,8.25,744.01,1.0,2021-02-02,1,0.5
INV-2022-0065,2023-10-18,10,2023-10-19,Net 1,1,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",24,26421.34,8.5,2245.81,151522.89,2023-10-19,0,0.5
INV-2022-0243,2024-12-28,12,2024-12-29,Net 1,1,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,10438.16,8.5,887.24,1.0,2025-02-11,1,0.5
INV-2024-0259,2025-12-31,12,2026-01-21,Net 21,21,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,39281.74,8.25,3240.74,119068.38,2026-01-22,1,0.5
INV-2024-0130,2021-01-01,1,2021-02-06,Net 36,36,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,20009.73,8.0,1600.78,1.0,2021-02-28,1,0.5
INV-2022-0116,2021-06-10,6,2021-09-08,Net 90,90,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,29241.94,8.25,2412.46,31938.78,2021-10-20,1,0.5
INV-2024-0175,2022-05-09,5,2022-05-10,Net 1,1,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",29,39403.3,8.5,3349.28,1.0,2022-05-19,1,0.5
INV-2022-0212,2024-01-10,1,2024-01-20,Net 10,10,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28561.19,8.25,2356.3,164797.07,2024-01-20,0,0.5
INV-2023-0058,2022-07-19,7,2022-09-04,Net 47,47,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3200.99,7.5,240.07,1.0,2022-09-22,1,0.5
INV-2022-0194,2025-12-31,12,2026-03-29,Net 88,88,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41850.94,9.0,3766.58,31566.8,2026-03-29,0,0.5
INV-2024-0166,2024-10-16,10,2024-11-17,Net 32,32,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,13591.35,7.0,951.39,263274.6,2024-11-17,0,0.5
INV-2022-0032,2021-01-01,1,2021-03-02,Net 60,60,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,46801.22,7.0,3276.09,358824.42,2021-03-02,0,0.5
INV-2023-0142,2024-09-01,9,2024-11-30,Net 90,90,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,43381.48,9.0,3904.33,1.0,2024-12-28,1,0.5
INV-2024-0117,2021-01-01,1,2021-04-01,Net 90,90,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,28794.58,8.25,2375.55,1.0,2021-04-01,0,0.5
INV-2022-0100,2025-12-31,12,2026-03-31,Net 90,90,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,38302.77,7.5,2872.71,59828.16,2026-05-09,1,0.5
INV-2024-0113,2022-11-12,11,2022-11-20,Net 8,8,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,7576.56,7.0,530.36,1.0,2022-12-05,1,0.5
INV-2023-0260,2024-03-23,3,2024-04-11,Net 19,19,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",42,20190.78,8.25,1665.74,130135.41,2024-04-11,0,0.5
INV-2024-0252,2025-09-16,9,2025-12-15,Net 90,90,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",40,42037.76,8.0,3363.02,1.0,2025-12-15,0,0.5
INV-2023-0122,2021-01-01,1,2021-01-02,Net 1,1,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4022.21,9.0,362.0,1.0,2021-01-02,0,0.5
INV-2022-0009,2021-01-01,1,2021-03-15,Net 73,73,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28114.75,8.25,2319.47,1.0,2021-03-22,1,0.5
INV-2024-0201,2023-08-13,8,2023-08-14,Net 1,1,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,41205.79,8.5,3502.49,49434.51,2023-08-14,0,0.5
INV-2023-0007,2025-12-31,12,2026-01-01,Net 1,1,USD,V044,Global Systems Inc,"1376 Market St, Chicago, OH 18717",billing@global-systems.com,ZW-1067661,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,47325.56,8.5,4022.67,2190.09,2026-01-26,1,0.5
INV-2023-0223,2023-08-05,8,2023-08-06,Net 1,1,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,39925.98,8.5,3393.71,1.0,2023-08-06,0,0.5
INV-2023-0159,2022-07-17,7,2022-08-07,Net 21,21,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34690.95,8.25,2862.0,1.0,2022-08-07,0,0.5
INV-2022-0111,2025-10-31,10,2025-11-02,Net 2,2,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,5011.46,8.0,400.92,222098.65,2025-11-30,1,0.5
INV-2023-0255,2021-06-22,6,2021-09-10,Net 80,80,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,20977.09,8.0,1678.17,84266.01,2021-09-10,0,0.5
INV-2024-0265,2021-10-27,10,2022-01-25,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2550.69,7.0,178.55,1.0,2022-01-25,0,0.5
INV-2024-0093,2024-02-22,2,2024-05-22,Net 90,90,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,6180.3,8.25,509.87,10355.51,2024-06-16,1,0.5
INV-2022-0043,2023-10-16,10,2023-10-30,Net 14,14,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,39976.95,7.0,2798.39,42183.41,2023-10-30,0,0.5
INV-2023-0211,2023-06-02,6,2023-06-03,Net 1,1,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,46160.5,9.0,4154.44,278991.32,2023-06-14,1,0.5
INV-2023-0127,2021-01-01,1,2021-04-01,Net 90,90,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,12413.19,8.5,1055.12,90720.78,2021-04-01,0,0.5
INV-2024-0271,2025-12-31,12,2026-03-31,Net 90,90,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",28,31720.51,7.5,2379.04,142026.83,2026-03-31,0,0.5
INV-2024-0092,2021-01-01,1,2021-04-01,Net 90,90,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,17042.54,9.0,1533.83,3349.94,2021-05-04,1,0.5
INV-2022-0105,2022-12-21,12,2023-02-18,Net 59,59,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,43387.95,6.25,2711.75,70931.73,2023-02-18,0,0.5
INV-2024-0135,2023-11-08,11,2023-11-09,Net 1,1,USD,V099,Pioneer Works Corp,"1600 Industrial Dr, Los Angeles, GA 29426",billing@pioneer-works.com,RJ-1066150,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",44,23252.41,8.5,1976.45,1.0,2023-11-09,0,0.5
INV-2024-0209,2024-02-12,2,2024-05-12,Net 90,90,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",47,31823.73,7.5,2386.78,158923.4,2024-05-20,1,0.5
INV-2022-0158,2024-10-20,10,2024-10-21,Net 1,1,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,6814.72,6.25,425.92,1.0,2024-11-13,1,0.5
INV-2023-0157,2025-01-13,1,2025-01-14,Net 1,1,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,35185.91,8.5,2990.8,403643.58,2025-01-14,0,0.5
INV-2023-0227,2025-02-24,2,2025-05-25,Net 90,90,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8492.16,6.25,530.76,86385.12,2025-06-21,1,0.5
INV-2023-0087,2023-05-31,5,2023-06-01,Net 1,1,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3923.1,9.0,353.08,147607.12,2023-07-13,1,0.5
INV-2023-0220,2021-05-29,5,2021-08-27,Net 90,90,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,28412.7,8.5,2415.08,32527.98,2021-10-11,1,0.5
INV-2023-0193,2025-12-31,12,2026-03-31,Net 90,90,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,30700.34,8.25,2532.78,67453.83,2026-03-31,0,0.5
INV-2023-0205,2021-01-01,1,2021-01-02,Net 1,1,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,34853.86,7.0,2439.77,127609.17,2021-02-12,1,0.5
INV-2023-0208,2023-06-09,6,2023-06-10,Net 1,1,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5019.79,7.5,376.48,1.0,2023-06-10,0,0.5
