invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late
INV-2022-0012,2022-01-12,1,2022-03-13,Net 60,60,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,35878.58,8.0,2870.29,38748.87,2022-03-13,0
INV-2022-0199,2022-10-31,10,2022-11-15,Net 15,15,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,30471.32,6.25,1904.46,32375.78,2022-11-15,0
INV-2024-0193,2024-09-01,9,2024-10-01,Net 30,30,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,15143.29,8.25,1249.32,16392.61,2024-10-06,1
INV-2024-0042,2024-02-22,2,2024-03-08,Net 15,15,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,6824.85,9.0,614.24,7439.09,2024-03-14,1
INV-2022-0041,2022-02-12,2,2022-04-13,Net 60,60,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,33420.27,8.5,2840.72,36260.99,2022-05-15,1
INV-2024-0158,2024-08-01,8,2024-09-30,Net 60,60,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,41660.16,9.0,3749.41,45409.57,2024-09-30,0
INV-2022-0237,2022-12-09,12,2022-12-24,Net 15,15,USD,V005,Apex Logistics Co,"7104 Corporate Ln, Austin, AZ 77215",billing@apex-logistics.com,SE-9744220,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,32422.69,7.5,2431.7,34854.39,2023-02-05,1
INV-2023-0102,2023-05-13,5,2023-05-28,Net 15,15,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,18151.51,7.5,1361.36,19512.87,2023-06-20,1
INV-2022-0255,2022-12-30,12,2023-02-28,Net 60,60,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,47902.77,7.5,3592.71,51495.48,2023-02-28,0
INV-2024-0116,2024-06-09,6,2024-07-09,Net 30,30,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,30553.2,8.0,2444.26,32997.46,2024-07-17,1
INV-2023-0051,2023-03-03,3,2023-05-02,Net 60,60,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,5283.92,7.5,396.29,5680.21,2023-05-02,0
INV-2024-0218,2024-10-01,10,2024-11-30,Net 60,60,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,26827.65,7.0,1877.94,28705.59,2024-12-20,1
INV-2022-0022,2022-01-21,1,2022-03-07,Net 45,45,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,16341.35,8.25,1348.16,17689.51,2022-03-07,0
INV-2023-0036,2023-02-11,2,2023-03-13,Net 30,30,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,34268.49,8.25,2827.15,37095.64,2023-03-13,0
INV-2023-0183,2023-09-11,9,2023-10-26,Net 45,45,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,33497.55,8.0,2679.8,36177.35,2023-10-26,0
INV-2024-0231,2024-10-11,10,2024-10-26,Net 15,15,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,43706.54,8.5,3715.06,47421.6,2024-10-26,0
INV-2022-0229,2022-12-02,12,2022-12-17,Net 15,15,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,9738.68,8.0,779.09,10517.77,2022-12-17,0
INV-2023-0027,2023-02-03,2,2023-04-04,Net 60,60,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,31046.74,8.5,2638.97,33685.71,2023-04-12,1
INV-2024-0050,2024-03-03,3,2024-04-02,Net 30,30,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,14471.99,9.0,1302.48,15774.47,2024-04-02,0
INV-2023-0251,2023-12-16,12,2023-12-31,Net 15,15,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,32769.09,9.0,2949.22,35718.31,2023-12-31,0
INV-2022-0044,2022-02-20,2,2022-04-06,Net 45,45,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,2880.57,7.0,201.64,3082.21,2022-04-06,0
INV-2022-0220,2022-11-20,11,2022-12-20,Net 30,30,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,13953.43,8.5,1186.04,15139.47,2023-01-27,1
INV-2024-0046,2024-02-28,2,2024-04-28,Net 60,60,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,48863.07,7.5,3664.73,52527.8,2024-05-05,1
INV-2022-0099,2022-05-21,5,2022-07-05,Net 45,45,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,9901.84,7.0,693.13,10594.97,2022-07-05,0
INV-2023-0081,2023-04-15,4,2023-05-30,Net 45,45,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,45611.29,8.5,3876.96,49488.25,2023-05-30,0
INV-2024-0045,2024-02-26,2,2024-03-12,Net 15,15,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,38443.1,8.5,3267.66,41710.76,2024-03-16,1
INV-2024-0179,2024-08-21,8,2024-10-20,Net 60,60,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,33967.2,7.0,2377.7,36344.9,2024-11-30,1
INV-2024-0221,2024-10-04,10,2024-10-19,Net 15,15,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,29434.88,9.0,2649.14,32084.02,2024-11-13,1
INV-2023-0001,2023-01-08,1,2023-01-23,Net 15,15,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,4297.78,8.5,365.31,4663.09,2023-02-22,1
INV-2023-0099,2023-05-09,5,2023-05-24,Net 15,15,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,22861.1,8.5,1943.19,24804.29,2023-05-24,0
INV-2024-0018,2024-01-21,1,2024-03-06,Net 45,45,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,44222.04,7.5,3316.65,47538.69,2024-04-13,1
INV-2022-0189,2022-10-18,10,2022-12-02,Net 45,45,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,36659.38,6.25,2291.21,38950.59,2022-12-02,0
INV-2022-0078,2022-04-16,4,2022-05-16,Net 30,30,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,13492.29,8.25,1113.11,14605.4,2022-06-12,1
INV-2023-0214,2023-11-01,11,2023-11-16,Net 15,15,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8545.63,8.0,683.65,9229.28,2023-12-03,1
INV-2022-0003,2022-01-02,1,2022-02-16,Net 45,45,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,27842.12,8.5,2366.58,30208.7,2022-03-23,1
INV-2023-0168,2023-08-12,8,2023-08-27,Net 15,15,USD,V008,Apex Security LLC,"9923 Commerce Blvd, Chicago, IL 26364",billing@apex-security.com,DP-2100567,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,15125.66,8.0,1210.05,16335.71,2023-09-23,1
INV-2023-0200,2023-10-06,10,2023-11-05,Net 30,30,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,9018.26,8.25,744.01,9762.27,2023-12-06,1
INV-2022-0065,2022-03-31,3,2022-04-15,Net 15,15,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,26421.34,8.5,2245.81,28667.15,2022-04-15,0
INV-2022-0243,2022-12-16,12,2022-12-31,Net 15,15,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,10438.16,8.5,887.24,11325.4,2023-02-13,1
INV-2024-0259,2024-11-28,11,2024-12-28,Net 30,30,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,39281.74,8.25,3240.74,42522.48,2024-12-29,1
INV-2024-0130,2024-06-27,6,2024-07-27,Net 30,30,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,20009.73,8.0,1600.78,21610.51,2024-08-18,1
INV-2022-0116,2022-06-08,6,2022-06-23,Net 15,15,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,29241.94,8.25,2412.46,31654.4,2022-08-04,1
INV-2024-0175,2024-08-16,8,2024-09-15,Net 30,30,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,39403.3,8.5,3349.28,42752.58,2024-09-24,1
INV-2022-0212,2022-11-08,11,2023-01-07,Net 60,60,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28561.19,8.25,2356.3,30917.49,2023-01-07,0
INV-2023-0058,2023-03-21,3,2023-05-05,Net 45,45,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,3200.99,7.5,240.07,3441.06,2023-05-23,1
INV-2022-0194,2022-10-25,10,2022-11-09,Net 15,15,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41850.94,9.0,3766.58,45617.52,2022-11-09,0
INV-2024-0166,2024-08-09,8,2024-09-23,Net 45,45,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,13591.35,7.0,951.39,14542.74,2024-09-23,0
INV-2022-0032,2022-02-05,2,2022-03-07,Net 30,30,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,46801.22,7.0,3276.09,50077.31,2022-03-07,0
INV-2023-0142,2023-07-13,7,2023-07-28,Net 15,15,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,43381.48,9.0,3904.33,47285.81,2023-08-25,1
INV-2024-0117,2024-06-09,6,2024-07-24,Net 45,45,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,28794.58,8.25,2375.55,31170.13,2024-07-24,0
INV-2022-0100,2022-05-21,5,2022-07-05,Net 45,45,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,38302.77,7.5,2872.71,41175.48,2022-08-13,1
INV-2024-0113,2024-06-05,6,2024-07-20,Net 45,45,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,7576.56,7.0,530.36,8106.92,2024-08-04,1
INV-2023-0260,2023-12-27,12,2024-01-26,Net 30,30,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,20190.78,8.25,1665.74,21856.52,2024-01-26,0
INV-2024-0252,2024-11-15,11,2025-01-14,Net 60,60,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,42037.76,8.0,3363.02,45400.78,2025-01-14,0
INV-2023-0122,2023-06-05,6,2023-06-20,Net 15,15,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,4022.21,9.0,362.0,4384.21,2023-06-20,0
INV-2022-0009,2022-01-10,1,2022-03-11,Net 60,60,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,28114.75,8.25,2319.47,30434.22,2022-03-18,1
INV-2024-0201,2024-09-10,9,2024-10-25,Net 45,45,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,41205.79,8.5,3502.49,44708.28,2024-10-25,0
INV-2023-0007,2023-01-13,1,2023-01-28,Net 15,15,USD,V044,Global Systems Inc,"1376 Market St, Chicago, OH 18717",billing@global-systems.com,ZW-1067661,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,47325.56,8.5,4022.67,51348.23,2023-02-22,1
INV-2023-0223,2023-11-13,11,2024-01-12,Net 60,60,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,39925.98,8.5,3393.71,43319.69,2024-01-12,0
INV-2023-0159,2023-08-07,8,2023-10-06,Net 60,60,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,34690.95,8.25,2862.0,37552.95,2023-10-06,0
INV-2022-0111,2022-06-01,6,2022-07-01,Net 30,30,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,5011.46,8.0,400.92,5412.38,2022-07-29,1
INV-2023-0255,2023-12-21,12,2024-02-19,Net 60,60,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,20977.09,8.0,1678.17,22655.26,2024-02-19,0
INV-2024-0265,2024-12-08,12,2025-01-07,Net 30,30,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,2550.69,7.0,178.55,2729.24,2025-01-07,0
INV-2024-0093,2024-05-08,5,2024-07-07,Net 60,60,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,6180.3,8.25,509.87,6690.17,2024-08-01,1
INV-2022-0043,2022-02-19,2,2022-03-21,Net 30,30,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,39976.95,7.0,2798.39,42775.34,2022-03-21,0
INV-2023-0211,2023-10-26,10,2023-11-25,Net 30,30,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,46160.5,9.0,4154.44,50314.94,2023-12-06,1
INV-2023-0127,2023-06-15,6,2023-07-30,Net 45,45,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,12413.19,8.5,1055.12,13468.31,2023-07-30,0
INV-2024-0271,2024-12-19,12,2025-02-17,Net 60,60,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,31720.51,7.5,2379.04,34099.55,2025-02-17,0
INV-2024-0092,2024-05-06,5,2024-07-05,Net 60,60,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,17042.54,9.0,1533.83,18576.37,2024-08-07,1
INV-2022-0105,2022-05-26,5,2022-07-25,Net 60,60,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,43387.95,6.25,2711.75,46099.7,2022-07-25,0
INV-2024-0135,2024-07-03,7,2024-08-02,Net 30,30,USD,V099,Pioneer Works Corp,"1600 Industrial Dr, Los Angeles, GA 29426",billing@pioneer-works.com,RJ-1066150,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,23252.41,8.5,1976.45,25228.86,2024-08-02,0
INV-2024-0209,2024-09-19,9,2024-11-18,Net 60,60,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,31823.73,7.5,2386.78,34210.51,2024-11-26,1
INV-2022-0158,2022-08-30,8,2022-10-14,Net 45,45,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,6814.72,6.25,425.92,7240.64,2022-11-06,1
INV-2023-0157,2023-08-04,8,2023-09-18,Net 45,45,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,35185.91,8.5,2990.8,38176.71,2023-09-18,0
INV-2023-0227,2023-11-18,11,2024-01-02,Net 45,45,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,8492.16,6.25,530.76,9022.92,2024-01-29,1
INV-2023-0087,2023-04-28,4,2023-06-27,Net 60,60,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,3923.1,9.0,353.08,4276.18,2023-08-08,1
INV-2023-0220,2023-11-04,11,2023-12-04,Net 30,30,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,28412.7,8.5,2415.08,30827.78,2024-01-18,1
INV-2023-0193,2023-09-23,9,2023-11-07,Net 45,45,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,30700.34,8.25,2532.78,33233.12,2023-11-07,0
INV-2023-0205,2023-10-23,10,2023-11-07,Net 15,15,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,34853.86,7.0,2439.77,37293.63,2023-12-18,1
INV-2023-0208,2023-10-24,10,2023-12-08,Net 45,45,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,5019.79,7.5,376.48,5396.27,2023-12-08,0
INV-2024-0062,2024-03-15,3,2024-04-29,Net 45,45,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,3514.65,7.5,263.6,3778.25,2024-04-29,0
INV-2023-0041,2023-02-23,2,2023-03-10,Net 15,15,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,44880.45,8.0,3590.44,48470.89,2023-04-22,1
INV-2024-0205,2024-09-14,9,2024-09-29,Net 15,15,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,30048.79,7.5,2253.66,32302.45,2024-09-29,0
INV-2023-0202,2023-10-12,10,2023-12-11,Net 60,60,USD,V025,Acme Supplies Group,"7676 Innovation Rd, Dallas, OH 77641",billing@acme-supplies.com,LM-5848287,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,13159.31,7.0,921.15,14080.46,2024-01-14,1
INV-2024-0183,2024-08-26,8,2024-10-25,Net 60,60,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,12719.42,7.0,890.36,13609.78,2024-10-25,0
