invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2022-0255,2022-08-20,8,2022-10-23,Net 64,64,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,47902.77,7.5,3592.71,21359.88,2022-10-23,0,1.0
INV-2024-0116,2023-06-21,6,2023-08-24,Net 64,64,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30553.2,8.0,2444.26,77524.44,2023-09-01,1,1.0
INV-2023-0051,2022-07-26,7,2022-10-24,Net 90,90,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,5283.92,7.5,396.29,1.0,2022-10-24,0,1.0
INV-2024-0218,2024-12-02,12,2025-03-02,Net 90,90,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,26827.65,7.0,1877.94,38246.85,2025-03-22,1,1.0
INV-2022-0022,2023-03-15,3,2023-06-13,Net 90,90,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,16341.35,8.25,1348.16,1.0,2023-06-13,0,1.0
INV-2023-0036,2023-07-30,7,2023-07-31,Net 1,1,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,34268.49,8.25,2827.15,45510.2,2023-07-31,0,1.0
INV-2023-0183,2022-06-03,6,2022-06-04,Net 1,1,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33497.55,8.0,2679.8,4881.96,2022-06-04,0,1.0
INV-2024-0231,2022-10-30,10,2022-12-15,Net 46,46,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,43706.54,8.5,3715.06,1.0,2022-12-15,0,1.0
INV-2022-0229,2022-05-22,5,2022-05-23,Net 1,1,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",43,9738.68,8.0,779.09,2519.21,2022-05-23,0,1.0
INV-2023-0027,2023-06-19,6,2023-08-13,Net 55,55,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,31046.74,8.5,2638.97,97696.94,2023-08-21,1,1.0
INV-2024-0050,2025-12-31,12,2026-01-30,Net 30,30,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",37,14471.99,9.0,1302.48,53130.32,2026-01-30,0,1.0
INV-2023-0251,2025-06-07,6,2025-06-11,Net 4,4,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",28,32769.09,9.0,2949.22,33553.25,2025-06-11,0,1.0
INV-2022-0044,2023-12-05,12,2023-12-06,Net 1,1,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",34,2880.57,7.0,201.64,1.0,2023-12-06,0,1.0
INV-2022-0220,2021-12-16,12,2021-12-17,Net 1,1,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,13953.43,8.5,1186.04,25689.21,2022-01-24,1,1.0
INV-2024-0046,2025-12-31,12,2026-01-01,Net 1,1,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,48863.07,7.5,3664.73,97546.8,2026-01-08,1,1.0
INV-2022-0099,2021-11-14,11,2021-11-15,Net 1,1,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,9901.84,7.0,693.13,35194.32,2021-11-15,0,1.0
INV-2023-0081,2023-05-20,5,2023-08-14,Net 86,86,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,45611.29,8.5,3876.96,120258.8,2023-08-14,0,1.0
INV-2024-0045,2023-08-16,8,2023-08-17,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,38443.1,8.5,3267.66,210617.09,2023-08-21,1,1.0
INV-2024-0179,2025-05-14,5,2025-05-15,Net 1,1,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,33967.2,7.0,2377.7,1.0,2025-06-25,1,1.0
INV-2024-0221,2025-01-10,1,2025-01-14,Net 4,4,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",32,29434.88,9.0,2649.14,100482.54,2025-02-08,1,1.0
INV-2023-0001,2021-11-29,11,2022-01-16,Net 48,48,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,4297.78,8.5,365.31,11489.15,2022-02-15,1,1.0
INV-2023-0099,2022-09-27,9,2022-10-13,Net 16,16,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,22861.1,8.5,1943.19,691.98,2022-10-13,0,1.0
INV-2024-0018,2024-03-20,3,2024-04-18,Net 29,29,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,44222.04,7.5,3316.65,45285.26,2024-05-26,1,1.0
INV-2022-0189,2025-01-24,1,2025-04-24,Net 90,90,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",25,36659.38,6.25,2291.21,1.0,2025-04-24,0,1.0
INV-2022-0078,2021-09-16,9,2021-10-28,Net 42,42,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,13492.29,8.25,1113.11,22206.31,2021-11-24,1,1.0
INV-2023-0214,2024-01-28,1,2024-01-29,Net 1,1,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,8545.63,8.0,683.65,1.0,2024-02-15,1,1.0
INV-2022-0003,2021-02-27,2,2021-04-27,Net 59,59,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,27842.12,8.5,2366.58,1.0,2021-06-01,1,1.0
INV-2023-0168,2021-01-01,1,2021-01-02,Net 1,1,USD,V008,Apex Security LLC,"9923 Commerce Blvd, Chicago, IL 26364",billing@apex-security.com,DP-2100567,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,15125.66,8.0,1210.05,33436.18,2021-01-29,1,1.0
INV-2023-0200,2023-09-05,9,2023-09-16,Net 11,11,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,9018.26,8.25,744.01,28443.89,2023-10-17,1,1.0
INV-2022-0065,2023-05-22,5,2023-06-07,Net 16,16,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",32,26421.34,8.5,2245.81,1.0,2023-06-07,0,1.0
INV-2022-0243,2021-07-29,7,2021-07-30,Net 1,1,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",32,10438.16,8.5,887.24,11660.57,2021-09-12,1,1.0
INV-2024-0259,2025-12-05,12,2025-12-10,Net 5,5,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,39281.74,8.25,3240.74,1.0,2025-12-11,1,1.0
INV-2024-0130,2024-09-23,9,2024-09-24,Net 1,1,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,20009.73,8.0,1600.78,30646.87,2024-10-16,1,1.0
INV-2022-0116,2021-06-21,6,2021-06-22,Net 1,1,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,29241.94,8.25,2412.46,44903.81,2021-08-03,1,1.0
INV-2024-0175,2022-08-08,8,2022-09-26,Net 49,49,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,39403.3,8.5,3349.28,40526.21,2022-10-05,1,1.0
INV-2022-0212,2023-01-23,1,2023-02-08,Net 16,16,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28561.19,8.25,2356.3,48631.31,2023-02-08,0,1.0
INV-2023-0058,2023-07-25,7,2023-10-23,Net 90,90,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,3200.99,7.5,240.07,1.0,2023-11-10,1,1.0
INV-2022-0194,2021-07-29,7,2021-07-30,Net 1,1,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41850.94,9.0,3766.58,103645.57,2021-07-30,0,1.0
INV-2024-0166,2025-08-07,8,2025-11-05,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",33,13591.35,7.0,951.39,36439.45,2025-11-05,0,1.0
INV-2022-0032,2022-01-08,1,2022-04-08,Net 90,90,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,46801.22,7.0,3276.09,50610.32,2022-04-08,0,1.0
INV-2023-0142,2025-12-31,12,2026-02-24,Net 55,55,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,43381.48,9.0,3904.33,1.0,2026-03-24,1,1.0
INV-2024-0117,2025-05-17,5,2025-05-18,Net 1,1,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,28794.58,8.25,2375.55,1.0,2025-05-18,0,1.0
INV-2022-0100,2022-12-16,12,2022-12-17,Net 1,1,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",39,38302.77,7.5,2872.71,40208.36,2023-01-25,1,1.0
INV-2024-0113,2024-11-23,11,2025-01-22,Net 60,60,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,7576.56,7.0,530.36,117978.17,2025-02-06,1,1.0
INV-2023-0260,2025-12-31,12,2026-03-18,Net 77,77,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,20190.78,8.25,1665.74,28098.93,2026-03-18,0,1.0
INV-2024-0252,2024-03-26,3,2024-06-24,Net 90,90,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42037.76,8.0,3363.02,392215.59,2024-06-24,0,1.0
INV-2023-0122,2021-01-01,1,2021-01-02,Net 1,1,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4022.21,9.0,362.0,41905.8,2021-01-02,0,1.0
INV-2022-0009,2021-08-04,8,2021-10-01,Net 58,58,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,28114.75,8.25,2319.47,18764.36,2021-10-08,1,1.0
INV-2024-0201,2023-03-16,3,2023-03-17,Net 1,1,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,41205.79,8.5,3502.49,1.0,2023-03-17,0,1.0
INV-2023-0007,2023-11-23,11,2024-01-12,Net 50,50,USD,V044,Global Systems Inc,"1376 Market St, Chicago, OH 18717",billing@global-systems.com,ZW-1067661,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,47325.56,8.5,4022.67,70309.39,2024-02-06,1,1.0
INV-2023-0223,2024-09-27,9,2024-12-10,Net 74,74,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",34,39925.98,8.5,3393.71,57832.78,2024-12-10,0,1.0
INV-2023-0159,2024-03-26,3,2024-05-15,Net 50,50,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",24,34690.95,8.25,2862.0,163111.3,2024-05-15,0,1.0
INV-2022-0111,2022-11-15,11,2022-11-23,Net 8,8,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5011.46,8.0,400.92,17926.49,2022-12-21,1,1.0
INV-2023-0255,2025-07-22,7,2025-10-10,Net 80,80,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",34,20977.09,8.0,1678.17,1.0,2025-10-10,0,1.0
INV-2024-0265,2024-09-17,9,2024-12-16,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2550.69,7.0,178.55,1.0,2024-12-16,0,1.0
INV-2024-0093,2023-01-22,1,2023-01-23,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,6180.3,8.25,509.87,1.0,2023-02-17,1,1.0
INV-2022-0043,2021-06-16,6,2021-07-28,Net 42,42,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",38,39976.95,7.0,2798.39,46630.11,2021-07-28,0,1.0
INV-2023-0211,2025-07-02,7,2025-07-09,Net 7,7,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,46160.5,9.0,4154.44,16936.32,2025-07-20,1,1.0
INV-2023-0127,2021-01-01,1,2021-01-09,Net 8,8,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,12413.19,8.5,1055.12,7562.7,2021-01-09,0,1.0
INV-2024-0271,2025-09-02,9,2025-10-08,Net 36,36,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,31720.51,7.5,2379.04,37469.27,2025-10-08,0,1.0
INV-2024-0092,2024-03-15,3,2024-04-08,Net 24,24,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,17042.54,9.0,1533.83,1.0,2024-05-11,1,1.0
INV-2022-0105,2022-05-25,5,2022-08-23,Net 90,90,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",45,43387.95,6.25,2711.75,1.0,2022-08-23,0,1.0
INV-2024-0135,2025-07-29,7,2025-09-07,Net 40,40,USD,V099,Pioneer Works Corp,"1600 Industrial Dr, Los Angeles, GA 29426",billing@pioneer-works.com,RJ-1066150,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,23252.41,8.5,1976.45,105485.08,2025-09-07,0,1.0
INV-2024-0209,2024-11-29,11,2025-01-01,Net 33,33,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,31823.73,7.5,2386.78,1.0,2025-01-09,1,1.0
INV-2022-0158,2024-12-10,12,2024-12-11,Net 1,1,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",29,6814.72,6.25,425.92,133988.17,2025-01-03,1,1.0
INV-2023-0157,2024-01-08,1,2024-02-04,Net 27,27,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,35185.91,8.5,2990.8,58587.29,2024-02-04,0,1.0
INV-2023-0227,2024-06-15,6,2024-06-30,Net 15,15,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,8492.16,6.25,530.76,61316.72,2024-07-27,1,1.0
INV-2023-0087,2023-08-17,8,2023-10-10,Net 54,54,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",33,3923.1,9.0,353.08,2793.83,2023-11-21,1,1.0
INV-2023-0220,2023-10-27,10,2023-10-28,Net 1,1,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28412.7,8.5,2415.08,63958.99,2023-12-12,1,1.0
INV-2023-0193,2025-10-12,10,2025-11-09,Net 28,28,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",48,30700.34,8.25,2532.78,36140.3,2025-11-09,0,1.0
INV-2023-0205,2023-11-29,11,2023-12-06,Net 7,7,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,34853.86,7.0,2439.77,151339.95,2024-01-16,1,1.0
INV-2023-0208,2025-07-10,7,2025-08-10,Net 31,31,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,5019.79,7.5,376.48,46593.62,2025-08-10,0,1.0
INV-2024-0062,2024-03-12,3,2024-04-03,Net 22,22,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3514.65,7.5,263.6,1.0,2024-04-03,0,1.0
INV-2023-0041,2022-04-02,4,2022-06-11,Net 70,70,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,44880.45,8.0,3590.44,65463.28,2022-07-24,1,1.0
INV-2024-0205,2025-12-31,12,2026-02-13,Net 44,44,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30048.79,7.5,2253.66,89088.32,2026-02-13,0,1.0
INV-2023-0202,2023-09-04,9,2023-10-24,Net 50,50,USD,V025,Acme Supplies Group,"7676 Innovation Rd, Dallas, OH 77641",billing@acme-supplies.com,LM-5848287,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,13159.31,7.0,921.15,1.0,2023-11-27,1,1.0
INV-2024-0183,2025-04-29,4,2025-06-28,Net 60,60,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,12719.42,7.0,890.36,15375.77,2025-06-28,0,1.0
INV-2023-0169,2021-12-01,12,2021-12-12,Net 11,11,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30963.33,7.5,2322.25,1.0,2022-01-23,1,1.0
INV-2023-0106,2023-03-24,3,2023-03-25,Net 1,1,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,29159.39,8.0,2332.75,1.0,2023-04-25,1,1.0
INV-2023-0056,2023-06-04,6,2023-07-14,Net 40,40,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",45,33609.39,6.25,2100.59,89420.18,2023-07-31,1,1.0
INV-2024-0147,2025-03-10,3,2025-05-08,Net 59,59,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28091.55,8.25,2317.55,94472.16,2025-05-08,0,1.0
INV-2024-0030,2024-12-14,12,2025-01-21,Net 38,38,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,44352.74,8.25,3659.1,57565.21,2025-01-21,0,1.0
INV-2022-0171,2022-09-15,9,2022-09-16,Net 1,1,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10815.78,6.25,675.99,1.0,2022-09-16,0,1.0
INV-2023-0198,2022-08-25,8,2022-11-13,Net 80,80,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",24,7312.67,7.5,548.45,56559.89,2022-12-25,1,1.0
INV-2023-0073,2022-08-07,8,2022-10-11,Net 65,65,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33907.21,7.0,2373.5,2952.36,2022-10-11,0,1.0
